Hibbing,47.3994444,-92.9322222,MN
Keewatin,47.3996565,-93.0724153,MN
Wenatchee,47.3998509,-120.3068639,WA
Southeast Great Falls,47.3999579,-111.2174679,MT
Fug�reville,47.4,-79.2,PQ
L'Isle-aux-Coudres,47.4,-70.3833333,PQ
La Baleine,47.4,-70.35,PQ
Saint-Pac�me,47.4,-69.95,PQ
Toimi,47.4004772,-91.7676694,MN
Worley,47.400736,-116.9171246,ID
Kirk,47.4007645,-92.7071297,MN
Pennington,47.4010651,-94.4188578,MN
Blabon,47.4016559,-97.7889841,ND
Olalla,47.4017639,-122.5570747,WA
Des Moines,47.4017661,-122.3242902,WA
Sutton,47.4019396,-98.4392642,ND
Havre-aux-Maisons,47.4027778,-61.8166667,PQ
Eagle Harbor,47.403247,-88.1445501,MI
Fair Haven Colony,47.4035644,-111.6283109,MT
Southeast Great Falls,47.4035716,-111.1519115,MT
Hillsboro,47.4038683,-97.0620308,ND
Des Moines,47.4040807,-122.2953844,WA
Renton,47.4041734,-122.1977486,WA
Harrison,47.4043499,-116.7582314,ID
Renton,47.4046865,-122.2250529,WA
Wenatchee,47.4048496,-120.2575693,WA
Harrington,47.4048746,-118.3291435,WA
Renton,47.4051311,-122.198786,WA
Des Moines,47.405166,-122.2966035,WA
Hoodsport,47.4059259,-123.1393227,WA
Des Moines,47.4064458,-122.2972654,WA
Eagle Harbor,47.4071372,-88.2006604,MI
Olalla,47.4073201,-122.517629,WA
Vashon,47.4073208,-122.4376266,WA
Marlin,47.4073682,-118.9850094,WA
Phoenix,47.4074164,-88.2776048,MI
Lake Wooten,47.4081497,-122.8854233,WA
Whyte,47.4082526,-91.6104437,MN
Fatima,47.4083333,-61.8888889,PQ
Olalla,47.4087114,-122.6223697,WA
Maple Valley,47.4087124,-122.0167829,WA
Bemidji East,47.4099531,-94.8066633,MN
Saltese,47.4102075,-115.5095972,MT
Little Marais,47.4107452,-91.1101615,MN
Worley,47.4110135,-116.9368478,ID
Harbour Main-Chapel's Cove-Lakeview,47.4118667,-53.1740194,NF
Renton,47.4123222,-122.2370657,WA
Wenatchee,47.4123496,-120.2531249,WA
Pownal,47.4124723,-110.1946476,MT
Red Top,47.4125138,-104.8116312,MT
Bloomfield,47.4127912,-104.9171915,MT
Lake Quinault West,47.4128646,-123.8804544,WA
Snoqualmie Pass,47.4128899,-121.4423165,WA
Southeast Great Falls,47.4130161,-111.1541345,MT
Phoenix,47.4138051,-88.2956606,MI
Hibbing,47.4144444,-92.9211111,MN
Finland,47.4146362,-91.2490485,MN
Palo,47.4152054,-92.2596249,MN
Saltese,47.4152075,-115.5768206,MT
Kirk,47.4152082,-92.6626849,MN
Wenatchee,47.4156824,-120.2931263,WA
Wenatchee,47.4159607,-120.2578474,WA
Keewatin,47.4160452,-93.084915,MN
Renton,47.4163313,-122.1899325,WA
Southwest Great Falls,47.4166234,-111.2674697,MT
Saint-Bernard-sur-Mer,47.416667,-70.383333,PQ
Circle,47.416675,-105.5922222,MT
Stratford,47.4173646,-119.3625289,WA
Keewatin,47.4174332,-93.0065796,MN
Des Moines,47.4176839,-122.2946447,WA
Delaware,47.4176892,-88.082606,MI
Renton,47.4177564,-122.1899006,WA
Flaming,47.4177778,-96.2847222,MN
Burley,47.417874,-122.6309669,WA
Skibo,47.4179796,-91.95045,MN
Des Moines,47.4180309,-122.3002136,WA
Des Moines,47.4181799,-122.3021604,WA
Belfair,47.4184275,-122.8684781,WA
Eveleth,47.4188186,-92.6035183,MN
Palisades,47.4190207,-119.9144985,WA
Saltese,47.4190965,-115.5982099,MT
Circle,47.419175,-105.5927777,MT
Des Moines,47.419266,-122.323457,WA
Des Moines,47.4194732,-122.3015333,WA
Vashon,47.4203764,-122.4354046,WA
Delaware,47.4210227,-88.095939,MI
Hobart,47.4217682,-121.972893,WA
Circle,47.4222307,-105.5794438,MT
Vashon,47.4231541,-122.4329046,WA
Blewett,47.4231774,-120.6592488,WA
Wilson Creek,47.4232005,-119.1208498,WA
Lake Wooten,47.4234274,-122.8954242,WA
Wenatchee,47.4234599,-120.3103494,WA
Hibbing,47.4235439,-92.979912,MN
Des Moines,47.423622,-122.2940257,WA
Bandera,47.4237185,-121.6223233,WA
Delaware,47.4249094,-88.0156623,MI
Burley,47.4250952,-122.6893028,WA
Whitbourne,47.4251083,-53.5417195,NF
Brusett,47.42528,-107.2667537,MT
North Bend,47.4253806,-121.7767759,WA
Wenatchee,47.4256825,-120.2811818,WA
Hibbing,47.4257658,-92.9490779,MN
Mayville South,47.4258168,-97.2762011,ND
Ebro,47.4263473,-95.5911352,MN
Stratford,47.4267517,-119.2815685,WA
Latulipe,47.4269444,-79.0333333,PQ
Hibbing,47.4271546,-92.9376887,MN
Spangle West,47.4273936,-117.3801986,WA
Eveleth,47.4274291,-92.5629627,MN
Eveleth,47.4274293,-92.5812959,MN
Fairfield,47.4279532,-117.1657475,WA
Hibbing,47.4290994,-92.9851897,MN
Olalla,47.429264,-122.545686,WA
Eagle Harbor,47.4299138,-88.1987152,MI
Ulm,47.4305116,-111.5071934,MT
Cheney,47.4310026,-117.5099237,WA
Vashon,47.4312096,-122.4365159,WA
Lookout Pass,47.4321522,-115.6709892,ID
Saint-Jacques,47.432644,-68.387346,NB
Lookout Pass,47.4329856,-115.6693225,MT
Lookout Pass,47.4332634,-115.6518222,ID
Laverloch�re,47.4333333,-79.3,PQ
La Tuque,47.4333333,-72.7833333,PQ
Rivi�re-Ouelle,47.4333333,-70.0166666,PQ
Mont-Carmel,47.4333333,-69.8666667,PQ
Saint-Athanase,47.4333333,-69.4166667,PQ
Rivi�re-Bleue,47.4333333,-69.05,PQ
Saint-Jean-de-la-Lande,47.4333333,-68.6833333,PQ
Wenatchee,47.4338965,-120.3421947,WA
Lance Hills,47.4343321,-117.6604868,WA
Lookout Pass,47.4343745,-115.6718225,ID
Hibbing,47.434932,-92.9193546,MN
Skibo,47.4354795,-91.9648941,MN
Maple Valley,47.4356565,-122.0620622,WA
Maple Valley,47.435768,-122.110717,WA
Wenatchee,47.4359492,-120.3156032,WA
Tyler,47.4359956,-117.7835498,WA
Des Moines,47.4362103,-122.3406799,WA
Keewatin,47.4366001,-93.0579691,MN
Wenatchee,47.4379099,-120.3445209,WA
Charlo,47.4385435,-114.1723378,MT
Conception Harbour,47.438575,-53.2239,NF
Black Lake,47.4390728,-116.7451771,ID
Hibbing,47.4396541,-92.9210211,MN
Des Moines,47.4398777,-122.2894929,WA
Cascade Colony,47.4399509,-111.8199882,MT
Lockhart,47.439968,-96.5511797,MN
Renton,47.4400392,-122.200122,WA
Belfair,47.4401797,-122.8371675,WA
Galesburg NW,47.4402634,-97.3889793,ND
Buhl,47.4404867,-92.8279633,MN
Fort Connah,47.4404882,-114.0965,MT
Wenatchee,47.4407172,-120.3490786,WA
Whyte,47.4407512,-91.5798861,MN
Chester Morse Lake,47.4409377,-121.707884,WA
Renton,47.4412109,-122.2456773,WA
Bejou,47.4413506,-95.9761516,MN
Wenatchee,47.4415469,-120.3432822,WA
Blabon,47.4416567,-97.8150938,ND
Lilliwaup,47.4419006,-123.1185316,WA
Belt,47.4419117,-110.9591301,MT
Renton,47.4420446,-122.1909539,WA
Lookout Pass,47.442708,-115.7029343,MT
Long Harbour-Mount Arlington Heights,47.4430945,-53.782475,NF
Maple Valley,47.4434632,-122.068634,WA
Hibbing,47.4435428,-92.899076,MN
Wenatchee,47.4437371,-120.353407,WA
Killdeer Mountains,47.444181,-102.8910204,ND
Cooperstown East,47.4444384,-98.1239843,ND
Wenatchee,47.4449956,-120.3300295,WA
Hibbing,47.4454872,-92.8951869,MN
Vashon,47.4473205,-122.4598502,WA
Maple Valley,47.4481565,-122.0731737,WA
Hurdsfield,47.4483295,-99.9284546,ND
Renton,47.4484337,-122.1573422,WA
Chester Morse Lake,47.448437,-121.7262185,WA
Germaine Coulee West,47.4486088,-107.9090017,MT
Bemidji East,47.4486111,-94.8347222,MN
Olson Coulee North,47.4489002,-105.3097093,MT
Hibbing,47.4490989,-92.972133,MN
Southwest Great Falls,47.4491236,-111.3424717,MT
Fairfield,47.4493407,-117.2168622,WA
Buhl,47.4496525,-92.7696281,MN
Carrington West,47.4497201,-99.1262234,ND
Bemidji East,47.45,-94.8625,MN
Baie-Saint-Paul,47.45,-70.5,PQ
Saint-Bruno-de-Kamouraska,47.45,-69.75,PQ
Blackfoot School,47.4500019,-107.4284278,MT
Chaseley,47.4502759,-99.8201206,ND
Colliers,47.4503222,-53.2482889,NF
Eveleth,47.4504845,-92.6087951,MN
Southeast Great Falls,47.4505131,-111.2396942,MT
Belfair,47.4506495,-122.8273657,WA
Maple Valley,47.4506569,-122.0078947,WA
Des Moines,47.4509328,-122.2831784,WA
Southeast Great Falls,47.4510718,-111.1649708,MT
Des Moines,47.4512106,-122.289012,WA
Whyte,47.451584,-91.5621075,MN
Masonia,47.4515881,-116.1807199,ID
Kirk,47.4515967,-92.7410165,MN
Renton,47.451679,-122.185956,WA
Buhl,47.4518756,-92.8674082,MN
Hilger NW,47.4519242,-109.4799067,MT
Olalla,47.4520423,-122.5079074,WA
Fairfield,47.4521207,-117.1307471,WA
Hibbing,47.4521536,-92.8976867,MN
Lilliwaup,47.4523152,-123.0715438,WA
Savage,47.4527932,-104.3432766,MT
Hilger NW,47.4533133,-109.4090702,MT
Glenfield,47.4533296,-98.5673223,ND
Savage,47.4536265,-104.342721,MT
Des Moines,47.4537103,-122.3217908,WA
Harrison,47.4543499,-116.7854567,ID
Maple Valley,47.4548231,-122.0867854,WA
North Bend,47.4548244,-121.8576123,WA
Eveleth,47.455206,-92.550462,MN
Mullan,47.455208,-115.76488,ID
Ranum,47.4555188,-96.1317153,MN
Germaine Coulee West,47.4555534,-107.9145576,MT
Fife,47.4558002,-111.0230242,MT
Sully,47.4558333,-69.1527778,PQ
Des Moines,47.4559322,-122.3609586,WA
Ranum,47.4563527,-96.1983856,MN
Hillsboro,47.4563686,-97.0700868,ND
Underwood,47.4563859,-101.137096,ND
Flaming,47.4566313,-96.2706115,MN
Caledonia,47.4574751,-96.8856372,ND
Finland,47.4579657,-91.1518254,MN
Shelly,47.4580288,-96.8184126,MN
Lance Hills,47.4582208,-117.6577097,WA
Eagle Harbor,47.4582448,-88.1623259,MI
Fife,47.4582974,-111.0896922,MT
Saint-Joseph-de-la-Rive,47.4583333,-70.3680556,PQ
Estcourt,47.4594824,-69.2247851,ME
Des Moines,47.4595435,-122.3340134,WA
Harrison,47.4596527,-116.82378,ID
Eveleth,47.4599283,-92.5793506,MN
Plains,47.4602135,-114.8829119,MT
Cooperstown East,47.4602714,-98.006206,ND
Dover,47.4602767,-99.2762264,ND
Fort Connah,47.4604885,-114.0751101,MT
Estcourt,47.4605556,-69.225,PQ
Sherbrooke,47.4608222,-97.7195368,ND
Eveleth,47.4615949,-92.5718506,MN
Hobart,47.4623237,-121.9956724,WA
Eveleth,47.4624279,-92.5399063,MN
Maple Valley,47.4624957,-122.1222597,WA
Lookout Pass,47.4627085,-115.7482132,ID
Camas Prairie,47.4627127,-114.6070729,MT
Lake Quinault West,47.4631419,-123.8860114,WA
Des Moines,47.4631546,-122.3337357,WA
Renton,47.4632359,-122.1337393,WA
Lilliwaup,47.4634257,-123.1143231,WA
Wenatchee,47.4634596,-120.3286846,WA
Burley,47.4639841,-122.6751367,WA
Olalla,47.4639863,-122.5312419,WA
Eveleth,47.464372,-92.5087953,MN
Guigues,47.4644444,-79.4388889,PQ
Maple Valley,47.464743,-122.1088938,WA
Sykeston,47.4649985,-99.3995611,ND
Renton,47.4650953,-122.142801,WA
Vashon,47.4653762,-122.4351276,WA
Renton,47.465656,-122.1398421,WA
Cheney,47.4657229,-117.5763171,WA
North Bend,47.4664916,-121.7503869,WA
Lookout Pass,47.4665977,-115.7062681,ID
Saint-Philippe-de-N�ri,47.4666667,-69.8833334,PQ
Poh�n�gamook,47.4666667,-69.2166667,PQ
Saint-Bruno-de-Guigues,47.466667,-79.433333,PQ
Christina,47.4669248,-109.3557346,MT
Lake Quinault East,47.4670312,-123.8454552,WA
Maple Valley,47.4670454,-122.0678963,WA
Gilbert,47.4674273,-92.477406,MN
Setters,47.4679573,-117.008242,ID
Renton,47.4681558,-122.1628982,WA
Lake Medora,47.4687939,-87.8884416,MI
Des Moines,47.4689882,-122.3015126,WA
Des Moines,47.4692655,-122.3620699,WA
Southeast Great Falls,47.4696796,-111.2469179,MT
Bowdon,47.4697217,-99.7078981,ND
Mullan,47.4702078,-115.8018253,ID
Des Moines,47.4703768,-122.3467918,WA
Buhl,47.4704861,-92.8446291,MN
Lookout Pass,47.4707643,-115.7465467,ID
St. Jacques-Coomb's Cove,47.4708222,-55.5418222,NF
Pickardville,47.4711091,-100.5795755,ND
Bowmans Corners NE,47.4713376,-112.0099989,MT
Des Moines,47.4719297,-122.2838656,WA
Mullan,47.4721511,-115.8646042,ID
Southwest Great Falls,47.4721794,-111.3105287,MT
Hibbing,47.4724314,-92.9462982,MN
Wenatchee,47.4729039,-120.3367408,WA
Oakdale,47.4730695,-102.8649093,ND
Petty Harbour-Maddox Cove,47.4731556,-52.7071833,NF
Vashon,47.4734313,-122.4859626,WA
Des Moines,47.4734324,-122.3242911,WA
Bemidji West,47.4735633,-94.8802767,MN
Bemidji West,47.4736111,-94.9097222,MN
Bemidji West,47.4736111,-94.9097222,MN
Des Moines,47.4739884,-122.2609558,WA
Wallace,47.4740945,-115.9279387,ID
Wallace,47.4740951,-115.8951604,ID
Mullan,47.474651,-115.8709933,ID
Goodrich West,47.4749954,-100.1262353,ND
Chester Morse Lake,47.4753806,-121.7462201,WA
Vashon,47.4756538,-122.446517,WA
Vashon,47.4756538,-122.446517,WA
Maple Valley,47.4757836,-122.0235157,WA
North Bend,47.4759358,-121.7945551,WA
Medimont,47.476022,-116.604341,ID
Southwest Great Falls,47.4760684,-111.3119178,MT
Vashon,47.4762091,-122.490685,WA
Renton,47.4762115,-122.1481758,WA
Denhoff,47.4766619,-100.25957,ND
Des Moines,47.4774126,-122.2823278,WA
Harbour Breton,47.477522,-55.824044,NF
Brusett,47.4777806,-107.2542539,MT
Medimont,47.4779732,-116.6021867,ID
Black Lake,47.4782402,-116.7329561,ID
Southwest Great Falls,47.4782906,-111.3077513,MT
Heaton,47.4783319,-99.5478963,ND
Spring Creek School,47.4786127,-107.543155,MT
Nilan Reservoir,47.4791122,-112.5869774,MT
Renton,47.4791999,-122.1666869,WA
Eveleth,47.4802055,-92.5704612,MN
Harrington,47.4809872,-118.2544187,WA
Des Moines,47.4812101,-122.3329026,WA
Des Moines,47.4814883,-122.2756786,WA
Renton,47.4820318,-122.1668538,WA
Vashon,47.4820424,-122.4792959,WA
St. John's,47.482197,-52.797069,NF
Renton,47.4828776,-122.2170661,WA
Des Moines,47.4831547,-122.301235,WA
Little Bowstring Lake,47.4832793,-93.7413194,MN
Les �boulements,47.4833333,-70.3166667,PQ
Pennington,47.4835642,-94.4799693,MN
Olalla,47.4842016,-122.6070002,WA
Des Moines,47.4842659,-122.2945681,WA
Seal Cove,47.4847222,-56.0613889,NF
Maple Valley,47.4848229,-122.1123419,WA
Skibo,47.485479,-91.9943374,MN
Des Moines,47.4856543,-122.3565145,WA
McClusky,47.4858309,-100.4431839,ND
North Bend,47.4858378,-121.7652024,WA
Wallace,47.4860397,-115.9021052,ID
Andrusia Lake,47.4860635,-94.6638719,MN
Des Moines,47.4860968,-122.2555692,WA
Des Moines,47.486299,-122.258299,WA
Monitor,47.4867916,-120.4181327,WA
Des Moines,47.4873113,-122.2612663,WA
Cheney,47.4873895,-117.5757622,WA
Wallace,47.4882621,-115.8915495,ID
Hibbing,47.4883333,-92.8916667,MN
Saint-�leuth�re,47.4883333,-69.2825,PQ
Olalla,47.4887082,-122.5429096,WA
Gilbert,47.4888156,-92.4649052,MN
Squaw Gap,47.4889052,-103.9274263,ND
Hibbing,47.4890971,-92.883796,MN
Renton,47.4892017,-122.1702074,WA
Des Moines,47.4892657,-122.3151244,WA
Setters,47.4901787,-117.0482451,WA
Spring Creek School,47.4902791,-107.6006573,MT
Mercer,47.4905538,-100.7109688,ND
Conception Bay South,47.4907778,-52.9951111,NF
Eveleth,47.491038,-92.5257391,MN
Wenatchee,47.4912376,-120.3025735,WA
Lake Quinault East,47.4914759,-123.8096219,WA
Des Moines,47.4914884,-122.2542892,WA
Simms,47.4916167,-111.9280495,MT
Maple Valley,47.4923232,-122.070119,WA
Sloan,47.4927119,-114.3292902,MT
Augusta,47.4927251,-112.3922458,MT
Wallace,47.4929833,-115.9554396,ID
Wallace,47.4929842,-115.9098832,ID
Buhl,47.4932627,-92.7974048,MN
Des Moines,47.493432,-122.3679038,WA
Buhl,47.4935403,-92.7779599,MN
Temiskaming Shores,47.4936111,-79.7152778,ON
Burley,47.4939846,-122.6312469,WA
Des Moines,47.4942659,-122.2762343,WA
Des Moines,47.4945432,-122.3498477,WA
Renton,47.4948223,-122.1823434,WA
Ebro,47.4955131,-95.5294646,MN
Des Moines,47.4956546,-122.309291,WA
North Bend,47.4956579,-121.7867775,WA
Spangle West,47.4960034,-117.4510362,WA
Des Moines,47.49621,-122.3315139,WA
Bemidji West,47.4969444,-94.8916667,MN
Des Moines,47.4970431,-122.3634593,WA
Benchmark,47.4971653,-112.8869906,MT
Burley,47.4973862,-122.6286737,WA
Riverdale South,47.497499,-101.371271,ND
Setters,47.4979548,-117.1121376,WA
Mayville South,47.4980408,-97.3245354,ND
Mayville South,47.4983191,-97.3703689,ND
Vashon,47.4984313,-122.4648513,WA
Eveleth,47.498538,-92.5451831,MN
Sprague Lake NE,47.4987672,-118.0241275,WA
Underwood,47.4988866,-101.1751532,ND
Maple Valley,47.4993482,-122.1213626,WA
Ranum,47.4994079,-96.1314366,MN
Saint-Denis-De La Bouteillerie,47.5,-69.9333333,PQ
Northwest Great Falls,47.5002354,-111.3008083,MT
Mercer Island,47.5006735,-122.220397,WA
Coulee City,47.5006992,-119.3303056,WA
Kinney,47.5010396,-92.7362924,MN
Seattle South,47.5013966,-122.3571092,WA
Juanita,47.5022191,-98.6839919,ND
Dry Coulee,47.5024964,-108.1456755,MT
Issaquah,47.5026006,-122.1217869,WA
Northwest Great Falls,47.5027354,-111.3174746,MT
Mercer Island,47.5034329,-122.2329,WA
Wilton,47.503563,-95.0011172,MN
Max,47.5038889,-94.0616667,MN
Bremerton West,47.5039553,-122.7474012,WA
Golden Ridge,47.5043932,-112.1488981,MT
Bremerton West,47.5045384,-122.7290294,WA
Edwall,47.504602,-117.9510663,WA
Spokane SE,47.5046161,-117.344924,WA
Osburn,47.504651,-115.9046057,ID
Chapel Arm,47.5049111,-53.6661916,NF
Fall City,47.5051019,-121.907615,WA
Rockford Bay,47.5051822,-116.8785175,ID
McKinley,47.505204,-92.4410154,MN
Duwamish Head,47.5053758,-122.4740184,WA
Fort Shaw,47.5055075,-111.8102651,MT
Northeast Great Falls,47.5055132,-111.2502533,MT
Northwest Great Falls,47.5055133,-111.3508073,MT
Duwamish Head,47.5056535,-122.4654071,WA
Osburn,47.506038,-115.9993296,ID
Duwamish Head,47.5062097,-122.3815156,WA
Bremerton West,47.5064841,-122.652915,WA
Mercer Island,47.5064884,-122.2445669,WA
Lane,47.5068577,-116.5362846,ID
Seattle South,47.5070436,-122.2909571,WA
Eldon,47.5073149,-123.0568224,WA
Freeman,47.5076764,-117.1324169,WA
Burke,47.5082627,-115.8679385,ID
Cashmere,47.5083869,-120.4294092,WA
Bremerton West,47.5089628,-122.6545694,WA
Gilman,47.5091144,-112.3653002,MT
Carter Coulee,47.5091573,-108.5506972,MT
Isabella,47.5096329,-91.3246013,MN
Cathay SE,47.5097213,-99.2640044,ND
Virginia,47.5099269,-92.5810158,MN
Crane,47.510849,-104.3024416,MT
Osburn,47.5110399,-115.8990503,ID
Seattle South,47.5112097,-122.3737376,WA
Garrison Dam North,47.5113887,-101.4537737,ND
Bremerton East,47.5120421,-122.5017972,WA
Mercer Island,47.5120438,-122.250956,WA
Burke,47.5121518,-115.8593273,ID
Lowry,47.5124491,-112.0097213,MT
McKinley,47.5127038,-92.4110144,MN
Seattle South,47.5128768,-122.315958,WA
Saint-Quentin,47.513548,-67.392285,NB
Wilton,47.5138889,-95.0347222,MN
Kinney,47.5140948,-92.7307369,MN
Finley,47.5141578,-97.8359252,ND
Sawtooth Ridge,47.5143887,-112.7300398,MT
Tracadie-Sheila,47.514444,-64.918056,NB
Buxton,47.5147021,-97.0795316,ND
Fall City,47.5147734,-121.9207026,WA
Turtle River,47.5149521,-94.8116593,MN
Square Butte,47.5149739,-110.1982577,MT
Gilbert Creek SE,47.515002,-106.5692142,MT
Crane,47.5150157,-104.320498,MT
Seattle South,47.5151081,-122.2794976,WA
Split Rock Junction,47.5152248,-112.4583604,MT
Northeast Great Falls,47.5152361,-111.2383081,MT
Virginia,47.5154823,-92.5701824,MN
Barlow,47.5155537,-99.1384461,ND
Fosston East,47.5157917,-95.6358568,MN
Burke,47.5160407,-115.852383,ID
Allen,47.5163128,-92.0987838,MN
Twin Buttes,47.5163947,-102.2462866,ND
Bremerton West,47.51646,-122.698209,WA
Duwamish Head,47.5164873,-122.392905,WA
Saint-Eug�ne-de-Guigues,47.5166666,-79.35,PQ
La Bostonnais,47.516667,-72.683333,PQ
Hudiburgh Reservoir SE,47.5166758,-105.583888,MT
Seattle South,47.5167659,-122.2581784,WA
Duwamish Head,47.5173207,-122.3767934,WA
Seattle South,47.5173209,-122.3548482,WA
Bremerton West,47.5179877,-122.6450338,WA
Freeman,47.5182301,-117.1957538,WA
Burke,47.5182635,-115.8221047,ID
Burke,47.518541,-115.8376606,ID
Osburn,47.5188168,-115.9379401,ID
St. Bernard's-Jacques Fontaine,47.5195028,-54.9091917,NF
Mount Pearl,47.5195306,-52.8118056,NF
Peshastin,47.5196412,-120.5008585,WA
Aurora,47.5196465,-92.1385071,MN
Solway,47.5199538,-95.1291755,MN
Northwest Great Falls,47.5199579,-111.3696955,MT
Turtle Lake,47.519998,-100.8901427,ND
Bremerton West,47.5200192,-122.6372782,WA
Burke,47.520208,-115.8201604,ID
Cashmere,47.5204614,-120.4742247,WA
Bremerton East,47.5206529,-122.5195759,WA
Mercer Island,47.5206552,-122.2067887,WA
Ramea,47.5206972,-57.3944695,NF
Bremerton East,47.5212072,-122.6009688,WA
Northwest Great Falls,47.5213468,-111.2688634,MT
Bagley,47.5216231,-95.3983491,MN
Bagley,47.5216667,-95.3980556,MN
Bremerton East,47.5220415,-122.5373546,WA
Northeast Great Falls,47.5221851,-111.1369167,MT
Snoqualmie,47.5223246,-121.758166,WA
Cashmere,47.5223465,-120.4698024,WA
Schroeder,47.5224038,-90.9287645,MN
Kellogg West,47.5227009,-116.1340546,ID
Weeksville,47.5229931,-114.9940267,MT
Manuels,47.5230556,-52.9536111,NF
Duwamish Head,47.5231539,-122.392905,WA
Virginia,47.5232596,-92.5365713,MN
Bremerton East,47.523429,-122.6243034,WA
Fall City,47.5237128,-121.9270604,WA
Northwest Great Falls,47.5246802,-111.2783075,MT
Belleoram,47.524733,-55.416094,NF
Bluestem,47.5248776,-118.1266345,WA
Rodgers Hall,47.5250031,-106.0422417,MT
Bremerton West,47.5253721,-122.704863,WA
Donovans,47.5258333,-52.835,NF
Jameson Lake SW,47.5262484,-119.7225471,WA
Seattle South,47.5264878,-122.3145692,WA
Eldon,47.5267592,-123.0512675,WA
Cramer,47.5271282,-91.0901545,MN
Isabella Station,47.5271356,-91.4904354,MN
Northwest Great Falls,47.5271802,-111.2758074,MT
Climax,47.5274734,-96.8150788,MN
Condon,47.5277147,-113.7106462,MT
Seattle South,47.528432,-122.3526261,WA
Snoqualmie,47.5287132,-121.8253906,WA
Ronan,47.5288233,-114.1015013,MT
Cashmere,47.5289445,-120.4871794,WA
Mica Bay,47.5290716,-116.8393507,ID
Isabella,47.5296326,-91.3412667,MN
Kellogg East,47.5296463,-116.092943,ID
Round Butte,47.5296566,-114.2626223,MT
Aurora,47.5299252,-92.2371208,MN
Issaquah,47.5301011,-122.0326191,WA
Shevlin,47.5302332,-95.258623,MN
Shevlin,47.5302778,-95.2583333,MN
Irvine,47.5302778,-52.8794444,NF
Bremerton East,47.5303739,-122.5990246,WA
Buffalo Creek,47.5305667,-105.4069356,MT
Biwabik,47.5310367,-92.3740685,MN
Virginia,47.5310375,-92.5790709,MN
Bremerton West,47.5312049,-122.7340315,WA
Mercer Island,47.5312108,-122.2003998,WA
Seattle South,47.5314881,-122.2695679,WA
Freeman,47.5318399,-117.2390901,WA
Peshastin,47.5319242,-120.5465212,WA
Peterson Lake,47.5319444,-94.8861111,MN
Clarke's Beach,47.5320167,-53.303675,NF
South River,47.5320889,-53.2680833,NF
Allen,47.5324237,-92.1076722,MN
Virginia,47.5324267,-92.623515,MN
Bremerton East,47.5325969,-122.5456886,WA
Kellogg West,47.532699,-116.2037783,ID
Brigus,47.5329806,-53.2150917,NF
Biwabik,47.5329811,-92.3401787,MN
Bremerton East,47.5331514,-122.6101364,WA
